"No.","Time","Source","Destination","Protocol","Length","Info"
"6200","89.038471295","172.217.167.14","10.43.1.27","TCP","66","443  >  34826 [ACK] Seq=2094 Ack=8224 Win=309 Len=0 TSval=4268271705 TSecr=480613658"
"6201","89.043931942","Cisco_80:9a:8f","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 0/43/78:da:6e:57:01:40  Cost = 4  Port = 0x800f"
"6202","89.045314482","172.217.167.14","10.43.1.27","TLSv1.2","105","Application Data"
"6203","89.048086313","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6204","89.049370674","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6205","89.065902666","10.43.2.66","239.192.152.143","LSD","178",""
"6206","89.066147696","10.43.2.66","239.192.152.143","LSD","178",""
"6207","89.066378009","fe80::c578:8270:d669:354f","ff15::efc0:988f","UDP","200","57098  >  6771 Len=138"
"6208","89.066661053","fe80::c578:8270:d669:354f","ff15::efc0:988f","UDP","200","6771  >  6771 Len=138"
"6209","89.087032361","10.43.1.27","172.217.167.14","TCP","66","34826  >  443 [ACK] Seq=8224 Ack=2133 Win=626 Len=0 TSval=480613707 TSecr=4268271715"
"6210","89.102261580","10.43.2.141","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6211","89.103683976","10.43.7.90","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6212","89.125622606","172.217.167.14","10.43.1.27","TLSv1.2","577","Application Data, Application Data"
"6213","89.125681040","10.43.1.27","172.217.167.14","TCP","66","34826  >  443 [ACK] Seq=8224 Ack=2644 Win=637 Len=0 TSval=480613746 TSecr=4268271795"
"6214","89.127828337","172.217.167.14","10.43.1.27","TLSv1.2","337","Application Data"
"6215","89.127868427","10.43.1.27","172.217.167.14","TCP","66","34826  >  443 [ACK] Seq=8224 Ack=2915 Win=648 Len=0 TSval=480613748 TSecr=4268271795"
"6216","89.127878998","172.217.167.14","10.43.1.27","TLSv1.2","105","Application Data"
"6217","89.127886893","10.43.1.27","172.217.167.14","TCP","66","34826  >  443 [ACK] Seq=8224 Ack=2954 Win=648 Len=0 TSval=480613748 TSecr=4268271795"
"6218","89.128308452","10.43.1.27","172.217.167.14","TLSv1.2","105","Application Data"
"6219","89.128403978","172.217.167.14","10.43.1.27","TCP","66","443  >  34826 [ACK] Seq=2954 Ack=8263 Win=309 Len=0 TSval=4268271795 TSecr=480613748"
"6220","89.147963444","10.43.1.27","172.217.160.227","TLSv1.2","139","Application Data"
"6221","89.148068910","172.217.160.227","10.43.1.27","TCP","66","443  >  57674 [ACK] Seq=178 Ack=533 Win=512 Len=0 TSval=3906150919 TSecr=2053574048"
"6222","89.148106716","10.43.1.27","172.217.160.227","TLSv1.2","105","Application Data"
"6223","89.148192863","10.43.1.27","172.217.160.227","TLSv1.2","620","Application Data"
"6224","89.148284488","172.217.160.227","10.43.1.27","TCP","66","443  >  57674 [ACK] Seq=178 Ack=572 Win=511 Len=0 TSval=3906150919 TSecr=2053574048"
"6225","89.148486599","172.217.160.227","10.43.1.27","TCP","66","443  >  57674 [ACK] Seq=178 Ack=1126 Win=502 Len=0 TSval=3906150919 TSecr=2053574048"
"6226","89.154362533","172.217.160.227","10.43.1.27","TLSv1.2","105","Application Data"
"6227","89.155127132","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6228","89.156317590","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6229","89.159204058","10.43.2.49","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 "
"6230","89.195101843","10.43.1.27","172.217.160.227","TCP","66","57674  >  443 [ACK] Seq=1126 Ack=217 Win=268 Len=0 TSval=2053574095 TSecr=3906150929"
"6231","89.227984681","172.217.160.227","10.43.1.27","TLSv1.2","134","Application Data"
"6232","89.228031443","10.43.1.27","172.217.160.227","TCP","66","57674  >  443 [ACK] Seq=1126 Ack=285 Win=268 Len=0 TSval=2053574128 TSecr=3906150999"
"6233","89.229526287","172.217.160.227","10.43.1.27","TLSv1.2","97","Application Data"
"6234","89.229559240","10.43.1.27","172.217.160.227","TCP","66","57674  >  443 [ACK] Seq=1126 Ack=316 Win=268 Len=0 TSval=2053574130 TSecr=3906150999"
"6235","89.229698983","172.217.160.227","10.43.1.27","TLSv1.2","105","Application Data"
"6236","89.229714038","10.43.1.27","172.217.160.227","TCP","66","57674  >  443 [ACK] Seq=1126 Ack=355 Win=268 Len=0 TSval=2053574130 TSecr=3906150999"
"6237","89.229959513","10.43.1.27","172.217.160.227","TLSv1.2","105","Application Data"
"6238","89.230057724","172.217.160.227","10.43.1.27","TCP","66","443  >  57674 [ACK] Seq=355 Ack=1165 Win=502 Len=0 TSval=3906151009 TSecr=2053574130"
"6239","89.262919776","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6240","89.264193652","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6241","89.367858572","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6242","89.368375711","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6243","89.474501390","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6244","89.476079927","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6245","89.486067914","10.43.7.100","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6246","89.501751259","10.43.2.153","224.2.2.2","UDP","72","60298  >  8995 Len=30"
"6247","89.536284871","10.43.1.42","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6248","89.549578419","10.43.1.202","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6249","89.572970502","fe80::fd86:cd4a:16cf:3a3a","ff02::1:ff87:2f66","ICMPv6","86","Neighbor Solicitation for fe80::c9c0:e024:b687:2f66 from 54:e1:ad:54:ed:e8"
"6250","89.573002260","fe80::fd86:cd4a:16cf:3a3a","ff02::1:ff21:a0d4","ICMPv6","86","Neighbor Solicitation for fe80::242e:1139:7721:a0d4 from 54:e1:ad:54:ed:e8"
"6251","89.574527388","fe80::54ba:1813:77f6:89d6","ff02::1:ff62:20d0","ICMPv6","86","Neighbor Solicitation for fe80::5dae:5e86:262:20d0 from 98:28:a6:1b:42:89"
"6252","89.582873731","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6253","89.584380206","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6254","89.604620073","10.43.2.26","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6255","89.635556709","10.43.2.191","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6256","89.659457046","10.43.1.200","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6257","89.688255813","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6258","89.688780239","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6259","89.721968862","10.43.1.150","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"6260","89.792102557","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6261","89.792863348","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6262","89.861052254","10.43.1.52","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6263","89.895444068","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6264","89.895977656","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6265","89.934218416","AsustekC_58:df:07","Broadcast","ARP","60","Who has 10.43.0.1? Tell 10.43.2.101"
"6266","89.999495235","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6267","90.000182945","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6268","90.028092046","HewlettP_43:18:82","Broadcast","ARP","60","Who has 10.43.1.57? Tell 10.43.2.63"
"6269","90.029789514","HewlettP_43:18:82","Broadcast","ARP","60","Who has 10.43.2.88? Tell 10.43.2.63"
"6270","90.031228341","HewlettP_43:18:82","Broadcast","ARP","60","Who has 10.43.2.180? Tell 10.43.2.63"
"6271","90.060542234","10.43.1.42","239.192.152.143","LSD","178",""
"6272","90.060560292","10.43.1.42","239.192.152.143","LSD","178",""
"6273","90.060674696","10.43.1.42","239.192.152.143","LSD","178",""
"6274","90.060902960","fe80::c8fb:e94d:c1cb:a432","ff15::efc0:988f","UDP","200","63339  >  6771 Len=138"
"6275","90.060926362","fe80::c8fb:e94d:c1cb:a432","ff15::efc0:988f","UDP","200","6771  >  6771 Len=138"
"6276","90.061061383","fe80::c8fb:e94d:c1cb:a432","ff15::efc0:988f","UDP","200","6771  >  6771 Len=138"
"6277","90.061999160","10.43.2.66","239.192.152.143","LSD","178",""
"6278","90.062693674","10.43.2.66","239.192.152.143","LSD","178",""
"6279","90.062817068","fe80::c578:8270:d669:354f","ff15::efc0:988f","UDP","200","57098  >  6771 Len=138"
"6280","90.062962544","fe80::c578:8270:d669:354f","ff15::efc0:988f","UDP","200","6771  >  6771 Len=138"
"6281","90.102894002","10.43.2.141","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6282","90.106238763","10.43.7.90","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6283","90.106450509","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6284","90.107812020","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6285","90.160181255","10.43.2.49","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 "
"6286","90.213381625","fe80::fd86:cd4a:16cf:3a3a","ff02::1:ff87:2f66","ICMPv6","86","Neighbor Solicitation for fe80::c9c0:e024:b687:2f66 from 54:e1:ad:54:ed:e8"
"6287","90.213409916","fe80::fd86:cd4a:16cf:3a3a","ff02::1:ff21:a0d4","ICMPv6","86","Neighbor Solicitation for fe80::242e:1139:7721:a0d4 from 54:e1:ad:54:ed:e8"
"6288","90.213766980","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6289","90.214820646","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6290","90.319377398","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6291","90.320275566","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6292","90.347082640","fe80::b0b7:2047:f8ea:4c38","ff02::1:ff96:1fd2","ICMPv6","86","Neighbor Solicitation for fe80::543:39ac:bc96:1fd2 from 38:63:bb:92:2a:7b"
"6293","90.418281473","10.43.2.165","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 "
"6294","90.425514195","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6295","90.426684290","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6296","90.471207872","Dell_3b:7d:9d","Broadcast","ARP","60","Who has 10.43.0.1? Tell 10.43.1.62"
"6297","90.484949002","10.43.7.100","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6298","90.500571173","10.43.2.153","224.2.2.2","UDP","72","60298  >  8995 Len=30"
"6299","90.536203126","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6300","90.538625062","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6301","90.540501071","10.43.1.42","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6302","90.574217492","fe80::54ba:1813:77f6:89d6","ff02::1:ff62:20d0","ICMPv6","86","Neighbor Solicitation for fe80::5dae:5e86:262:20d0 from 98:28:a6:1b:42:89"
"6303","90.604832290","10.43.2.26","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6304","90.614783462","10.43.1.161","239.192.152.143","LSD","178",""
"6305","90.615125806","10.43.1.161","239.192.152.143","LSD","178",""
"6306","90.615218185","fe80::9983:ba85:4feb:d021","ff15::efc0:988f","UDP","200","54413  >  6771 Len=138"
"6307","90.615725981","fe80::9983:ba85:4feb:d021","ff15::efc0:988f","UDP","200","6771  >  6771 Len=138"
"6308","90.615754224","fe80::9983:ba85:4feb:d021","ff15::efc0:988f","UDP","200","6771  >  6771 Len=138"
"6309","90.634467157","10.43.2.191","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6310","90.642260778","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6311","90.642985181","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6312","90.656880826","10.43.1.200","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6313","90.668101117","10.43.1.45","239.192.152.143","LSD","178",""
"6314","90.668623592","10.43.1.45","239.192.152.143","LSD","178",""
"6315","90.669352248","fe80::a8a1:b899:659d:d4dd","ff15::efc0:988f","UDP","200","50154  >  6771 Len=138"
"6316","90.670030864","fe80::a8a1:b899:659d:d4dd","ff15::efc0:988f","UDP","200","6771  >  6771 Len=138"
"6317","90.722790907","10.43.1.150","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"6318","90.730750015","10.43.2.214","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6319","90.745953452","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6320","90.746382973","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6321","90.833721898","HewlettP_43:18:82","Broadcast","ARP","60","Who has 10.43.1.57? Tell 10.43.2.63"
"6322","90.834141535","HewlettP_43:18:82","Broadcast","ARP","60","Who has 10.43.2.88? Tell 10.43.2.63"
"6323","90.834500342","HewlettP_43:18:82","Broadcast","ARP","60","Who has 10.43.2.180? Tell 10.43.2.63"
"6324","90.854193084","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6325","90.856387788","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6326","90.860400912","10.43.1.52","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6327","90.962200661","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6328","90.963724571","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6329","91.012824887","10.43.1.27","52.200.218.70","TLSv1.2","105","Application Data"
"6330","91.012951062","52.200.218.70","10.43.1.27","TCP","66","443  >  32956 [ACK] Seq=165 Ack=149 Win=946 Len=0 TSval=3798745294 TSecr=2494067018"
"6331","91.015066249","10.43.1.27","151.101.193.69","TCP","66","[TCP Dup ACK 38#2] 38312  >  443 [ACK] Seq=1 Ack=1 Win=1444 Len=0 TSval=97623223 TSecr=39273041"
"6332","91.015277709","151.101.193.69","10.43.1.27","TCP","66","[TCP Dup ACK 39#2] [TCP ACKed unseen segment] 443  >  38312 [ACK] Seq=1 Ack=2 Win=975 Len=0 TSval=39318091 TSecr=97126437"
"6333","91.028270280","LcfcHefe_30:96:4c","Broadcast","ARP","60","Who has 10.43.1.122? Tell 10.43.2.185"
"6334","91.046758968","Cisco_80:9a:8f","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 0/43/78:da:6e:57:01:40  Cost = 4  Port = 0x800f"
"6335","91.070311894","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6336","91.072101189","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6337","91.103746677","10.43.2.141","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6338","91.106905447","10.43.7.90","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6339","91.161337231","10.43.2.49","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 "
"6340","91.174541299","Dell_3b:7d:9d","Broadcast","ARP","60","Who has 10.43.0.1? Tell 10.43.1.62"
"6341","91.179231913","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6342","91.181078357","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6343","91.213032937","fe80::fd86:cd4a:16cf:3a3a","ff02::1:ff87:2f66","ICMPv6","86","Neighbor Solicitation for fe80::c9c0:e024:b687:2f66 from 54:e1:ad:54:ed:e8"
"6344","91.213063491","fe80::fd86:cd4a:16cf:3a3a","ff02::1:ff21:a0d4","ICMPv6","86","Neighbor Solicitation for fe80::242e:1139:7721:a0d4 from 54:e1:ad:54:ed:e8"
"6345","91.287292083","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6346","91.288430924","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6347","91.340603765","fe80::94e5:8746:4d5a:bc47","ff02::1:ff62:20d0","ICMPv6","86","Neighbor Solicitation for fe80::5dae:5e86:262:20d0 from 2c:fd:a1:7f:ff:78"
"6348","91.393573961","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6349","91.394847713","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6350","91.419233903","10.43.2.165","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 "
"6351","91.470968088","10.43.1.94","255.255.255.255","UDP","75","27005  >  27015 Len=33"
"6352","91.485069551","10.43.7.100","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6353","91.499682168","10.43.2.153","224.2.2.2","UDP","72","60298  >  8995 Len=30"
"6354","91.501315600","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6355","91.502501218","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6356","91.536515561","10.43.1.42","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6357","91.605614268","10.43.2.26","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6358","91.612415641","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6359","91.614987706","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6360","91.635199478","fe80::32c8:ef4b:ca2e:cb65","ff02::fb","MDNS","107","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
"6361","91.636010252","10.43.2.191","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6362","91.659362414","10.43.1.200","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6363","91.668039472","10.43.1.34","239.255.255.250","SSDP","315","NOTIFY * HTTP/1.1 "
"6364","91.672466122","10.43.1.94","255.255.255.255","UDP","75","27005  >  27015 Len=33"
"6365","91.694516550","10.43.2.210","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
"6366","91.721492701","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6367","91.722691876","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6368","91.732212461","10.43.2.214","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6369","91.827617117","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6370","91.828545112","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6371","91.833934469","HewlettP_43:18:82","Broadcast","ARP","60","Who has 10.43.1.57? Tell 10.43.2.63"
"6372","91.834333333","HewlettP_43:18:82","Broadcast","ARP","60","Who has 10.43.2.88? Tell 10.43.2.63"
"6373","91.834735918","HewlettP_43:18:82","Broadcast","ARP","60","Who has 10.43.2.180? Tell 10.43.2.63"
"6374","91.857310005","10.43.1.52","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6375","91.899254255","10.43.1.94","255.255.255.255","UDP","75","27005  >  27015 Len=33"
"6376","91.939616390","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6377","91.942376593","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6378","92.007711381","fe80::94e5:8746:4d5a:bc47","ff02::1:ff62:20d0","ICMPv6","86","Neighbor Solicitation for fe80::5dae:5e86:262:20d0 from 2c:fd:a1:7f:ff:78"
"6379","92.014576128","fe80::6c93:db80:a582:119a","ff15::efc0:988f","UDP","199","61959  >  6771 Len=137"
"6380","92.015615335","fe80::6c93:db80:a582:119a","ff15::efc0:988f","UDP","199","6771  >  6771 Len=137"
"6381","92.015676936","fe80::6c93:db80:a582:119a","ff15::efc0:988f","UDP","199","6771  >  6771 Len=137"
"6382","92.046902607","LcfcHefe_30:96:4c","Broadcast","ARP","60","Who has 10.43.1.122? Tell 10.43.2.185"
"6383","92.047701442","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6384","92.049271683","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6385","92.062692316","10.43.1.42","239.192.152.143","LSD","178",""
"6386","92.062714298","10.43.1.42","239.192.152.143","LSD","178",""
"6387","92.062718891","10.43.1.42","239.192.152.143","LSD","178",""
"6388","92.062725622","fe80::c8fb:e94d:c1cb:a432","ff15::efc0:988f","UDP","200","63339  >  6771 Len=138"
"6389","92.062743831","fe80::c8fb:e94d:c1cb:a432","ff15::efc0:988f","UDP","200","6771  >  6771 Len=138"
"6390","92.062793436","fe80::c8fb:e94d:c1cb:a432","ff15::efc0:988f","UDP","200","6771  >  6771 Len=138"
"6391","92.083202544","10.43.2.66","239.192.152.143","LSD","178",""
"6392","92.083536104","10.43.2.66","239.192.152.143","LSD","178",""
"6393","92.083802836","fe80::c578:8270:d669:354f","ff15::efc0:988f","UDP","200","57098  >  6771 Len=138"
"6394","92.084155436","fe80::c578:8270:d669:354f","ff15::efc0:988f","UDP","200","6771  >  6771 Len=138"
"6395","92.108340089","10.43.7.90","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6396","92.159892032","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6397","92.161817334","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6398","92.161850400","10.43.2.49","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 "
"6399","92.188091222","Dell_3b:7d:9d","Broadcast","ARP","60","Who has 10.43.0.1? Tell 10.43.1.62"
"6400","92.268276286","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6401","92.269975385","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6402","92.375593139","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6403","92.376696041","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
